PUBUKPRN,KISCOURSEID,KISMODE
10007791,10886,1
10007791,10890,1
10007791,10891,1
10007791,10899,1
10007791,10900,1
10007791,10901,1
10007791,10902,1
10007791,10904,1
10007791,10906,1
10007791,10907,1
10007791,10908,1
10007791,10909,1
10007791,10912,1
10007791,10913,1
10007791,10914,1
10007791,12025,1
10007791,12026,1
10007791,13014,1
10007791,13015,1
10007791,13679,1
10007791,13694,1
10007791,13696,1
10007791,13697,1
10007791,13698,1
10007791,13702,1
10007791,13725,1
10007791,13726,1
10007791,13811,1
10007791,13932,1
10007791,13933,1
10007791,13934,1
10007791,13935,1
10007791,13936,1
10007791,13937,1
10007791,13941,1
10007791,13988,1
10007791,13993,1
10007791,13994,1
10007791,14177,1
10007791,14283,1
10007791,14285,1
10007791,14287,1
10007791,14289,1
10007791,14291,1
10007791,14415,1
10007791,14444,1
10007791,14568,1
10007791,14569,1
10007791,14570,1
10007791,14596,1
10007791,14597,1
10007791,14598,1
10007791,14650,1
10007791,14651,1
10007791,14921,1
10007791,14922,1
10007791,14925,1
10007791,14956,1
10007791,14957,1
10007791,14958,1
10007791,14965,1
10007791,14967,1
10007791,14968,1
10007791,14969,1
10007791,14970,1
10007791,15066,1
10007791,15067,1
10007791,15068,1
10007791,15329,1
10007791,15330,1
10007791,15332,1
10007791,15495,1
10007792,UFF3CA_Y003,1
10007792,UFS3BIOGOACB_BCL0,1
10007792,UFS3EMSSHS01_BC03,1
10007792,UFS3SHSSHS02_B400,1
10007792,UFX4BIOBIOCB_C151,1
10007792,UFX4BIOBIOCE_CF16,1
10007792,UFX4BIOBIOCF_BCL3,1
10007794,A100-2100,1
10007794,CG81-2208,1
10007794,CG83-2208,1
10007794,D100-2104,1
10007794,FG11-2207,1
10007794,FG11-2208,1
10007794,FG5D-2207,1
10007794,FG81-2208,1
10007794,FG83-2208,1
10007794,FGJ1-2207,1
10007794,FGM1-2208,1
10007794,G101-2207,1
10007794,G102-2000,1
10007794,G302-2207,1
10007794,G408-2207,1
10007794,GF14-2208,1
10007794,GG34-2208,1
10007794,GG4C-2207,1
10007794,GGC3-2208,1
10007794,GGH1-2207,1
10007794,GGK1-2208,1
10007794,GGM1-2000,1
10007794,GL11-2308,1
10007794,GL31-2208,1
10007794,GN33-2208,1
10007794,GN34-2208,1
10007794,GQ12-2000,1
10007794,GQ15-2000,1
10007794,GQ16-2000,1
10007794,GQ18-2000,1
10007794,GQC5-2000,1
10007794,GR11-2034,1
10007794,GR12-2034,1
10007794,GR13-2034,1
10007794,GR15-2034,1
10007794,GR17-2034,1
10007794,GV11-2000,1
10007794,GV14-2000,1
10007794,GV15-2000,1
10007794,GV16-2000,1
10007794,GVC2-2000,1
10007794,GVC3-2000,1
10007794,GVD5-2208,1
10007794,GW13-2000,1
10007794,GW14-2000,1
10007794,HH37-2200,1
10007794,HHJ7-2204,1
10007794,J750-2200,1
10007794,L202A-2308,1
10007794,L2G3-2308,1
10007794,L300A-2308,1
10007794,L430A-2308,1
10007794,LG11-2308,1
10007794,LG1D-2208,1
10007794,LG21-2308,1
10007794,NG21-2208,1
10007794,NG3C-2208,1
10007794,NG4C-2208,1
10007794,QG3C-2000,1
10007794,QG3D-2000,1
10007794,QG51-2000,1
10007794,R900A-2308,1
10007794,RG41-2034,1
10007794,V300A-2308,1
10007794,VG31-2308,1
10007796,CRWFS,1
10007796,PSSAP,1
10007798,16,1
10007798,17,1
10007798,155,1
10007798,216,1
10007798,220,1
10007798,294,1
10007798,313,1
10007798,386,1
10007798,399,1
10007798,403,1
10007798,2013479,1
10007798,2013487,1
10007798,2013509,1
10007798,2013510,1
10007798,2013511,1
10007798,2013512,1
10007798,2013513,1
10007798,2013514,1
10007798,2013515,1
10007798,2013516,1
10007798,2013517,1
10007798,2013520,1
10007798,2571135,1
10007798,2571141,1
10007798,2571143,1
10007798,2571150,1
10007798,2571153,1
10007798,2571155,1
10007798,2571163,1
10007798,2571406,1
10007798,2571407,1
10007798,2571408,1
10007798,2571410,1
10007799,objid50010829,1
10007807,1182,1
10007807,1449,1
10007807,1455,1
10007807,1501,1
10007807,1510,1
10007807,2735,1
10007807,3005,1
10007807,3417,1
10007807,3456,1
10007807,3490,1
10007807,3530,1
10007807,3834,1
10007807,3842,1
10007807,3905,1
10007807,3937,1
10007807,4006,1
10007807,4020,1
10007807,4031,1
10007807,4248,1
10007807,5900,1
10007807,5901,1
10007807,6111,1
10007807,6160,1
10007807,6245,1
10007807,6562,1
10007807,6563,1
10007807,7072,1
10007807,7124,1
10007807,7138,1
10007807,7233,1
10007807,7459,1
10007807,7680,1
10007807,7691,1
10007807,7832,1
10007807,7896,1
10007807,7976,1
10007807,8136,1
10007807,8143,1
10007807,8144,1
10007807,8145,1
10007807,8185,1
10007807,8220,1
10007807,8221,1
10007807,8224,1
10007807,8229,1
10007807,8232,1
10007807,8239,1
10007807,8241,1
10007807,8254,1
10007807,8257,1
10007807,8258,1
10007807,8260,1
10007807,8262,1
10007807,8268,1
10007807,8276,1
10007807,8276,1
10007807,8283,1
10007807,8511,1
10007807,8532,1
10007807,8557,1
10007807,8593,1
10007807,8603,1
10007807,8606,1
10007807,8610,1
10007807,8646,1
10007807,8674,1
10007807,8704,1
10007807,8727,1
10007807,8749,1
10007814,UFBSBCYK,1
10007814,UFBSBLZA,1
10007814,UFBSBLZC,1
10007814,UFMHBCYA,1
10007814,UFMHBCYB,1
10007814,UFMJBSCB,1
10007814,UFMKBMSB,1
10007814,UFMONEUB,1
10007825,UBARTDDAP,1
10007825,UBARTPRAR,1
10007825,UBMUSMUSI,1
10007832,BAS3CRXX14F,1
10007832,BAS3PLCE1NWF,1
10007832,BAS4CRXX17F,1
10007832,BSS4FPXX18F,1
10007833,K23-AAFSNG,1
10007833,K23-BAMSNG,1
10007833,K23-BHMSNG,1
10007833,K23-INBSNG,1
10007833,K23-ITHSNG,1
10007833,K23-LBUSNG,1
10007833,K23-MHWSNG,1
10007833,K23-MKBSNG,1
10007833,K23-SIRSNG,1
10007833,K23-SQSSNG,1
10007835,BMC,1
10007835,BMJ,1
10007835,BMS,1
10007842,UBFCUOCACOSC0,1
10007842,UBFCUOCACOSC1,1
10007842,UBFCUOCACOSC3,1
10007842,UBFCUOCCRAPS0,1
10007842,UBFCUOCCRAPS3,1
10007842,UBFCUOCENVSC0,1
10007842,UBFCUOCENVSC3,1
10007842,UBFCUOCFRSMG0,1
10007842,UBFCUOCFRSMG1,1
10007842,UBFCUOCGEOGR0,1
10007842,UBFCUOCGEOGR3,1
10007842,UBFCUOCMARFR0,1
10007842,UBFCUOCODAES3,1
10007842,UBFCUOCPSYCH0,1
10007842,UBFCUOCPSYCH3,1
10007842,UBFCUOCPSYCP0,1
10007842,UBFCUOCPSYCP3,1
10007842,UBFCUOCWODCO0,1
10007842,UBFCUOCWODCO1,1
10007842,UBFCUOCWODCO3,1
10007850,UUUED-V100~UHED-AFB20,1
10007850,UUUEE-Q140~UEEE-AFB24,1
10007850,UUUEE-Q141~UEEE-AKB24,1
10007850,UUUEE-Q142~UEEE-AFM24,1
10007850,UUUEE-Q150~UEEE-AFB25,1
10007850,UUUEE-Q151~UEEE-AKB25,1
10007850,UUUEE-Q152~UEEE-AFM25,1
10007850,UUUEE-Q153~UEEE-AKM25,1
10007850,UUUME-T110~UEME-AFB51,1
10007850,UUUME-T111~UEME-AKB51,1
10007850,UUUME-T112~UEME-AFM51,1
10007850,UUUME-T120~UEME-AFB52,1
10007850,UUUME-T121~UEME-AKB52,1
10007850,UUUME-T130~UEME-AFB53,1
10007850,UUUME-T131~UEME-AKB53,1
10007850,UUUME-T132~UEME-AFM53,1
10007850,UUUME-T140~UEME-AFB54,1
10007850,UUUME-T141~UEME-AKB54,1
10007850,UUUME-T142~UEME-AFM54,1
10007850,UUUME-T143~UEME-AKM54,1
10007850,UUUPS-F111~UHPS-AKB10,1
10007852,A100,1
10007852,B142,1
10007852,B210,1
10007852,B211,1
10007852,B900,1
10007852,B901,1
10007852,B9C1,1
10007852,C100,1
10007852,C101,1
10007852,C431,1
10007852,C500,1
10007852,W100,1
10007852,W210,1
10007852,W720,1
10007852,WG24,1
10007854,W231,1
10007854,W232,1
10007855,BAHA3XXTCYMS,1
10007855,BAHA3XXTENLACYM,1
10007855,BAHA3XXTHIHACYM,1
10007855,BAHA3XXTSCEACYM,1
10007855,BAHA3XXXAMEAHIH,1
10007855,BAHA3XXXAMEAPOL,1
10007855,BAHA3XXXAMES,1
10007855,BAHA3XXXCYMS,1
10007855,BAHA3XXXENLACYM,1
10007855,BAHA3XXXHIHACYM,1
10007855,BAHA3XXXHIHAPOL,1
10007855,BAHA3XXXPOIAAME,1
10007855,BAHA3XXXPOIAHIH,1
10007855,BAHA3XXXPOIS,1
10007855,BAHA3XXXPOLAPOI,1
10007855,BAHA3XXXPOLASPO,1
10007855,BAHA3XXXPOYS,1
10007855,BAHA3XXXSCHS,1
10007855,BAHA4FXFAMES,1
10007855,BAHA4FXFPOIS,1
10007855,BAHA4FXFPOLS,1
10007855,BAHA4XIIAMEAHIH,1
10007855,BAHA4XIIAMES,1
10007855,BAHA4XIICYMS,1
10007855,BAHA4XIIENLACYM,1
10007855,BAHA4XIIENLACYM2,1
10007855,BAHA4XIIHIHACYM,1
10007855,BAHA4XIIHIHACYM2,1
10007855,BAHA4XIIHUPS,1
10007855,BAHA4XIIMLCS,1
10007855,BAHA4XIIPOIAAME,1
10007855,BAHA4XIIPOIAHIH,1
10007855,BAHA4XIIPOIS,1
10007855,BAHA4XIIPOLAPOI,1
10007855,BAHA4XIIPOLASPO,1
10007855,BAHA4XIIPOLS,1
10007855,BAHA4XIIPOYS,1
10007855,BAHA4XIISCEACYM,1
10007855,BAHA4XIISCHS,1
10007855,BAHA4XILCYMS,1
10007855,BAHA4XSSAMEAHIH,1
10007855,BAHA4XSSAMEAPOL,1
10007855,BAHA4XSSAMES,1
10007855,BAHA4XSSENLACYM,1
10007855,BAHA4XSSENLACYM2,1
10007855,BAHA4XSSENLAFRE,1
10007855,BAHA4XSSENLAGRM,1
10007855,BAHA4XSSENLAHSS,1
10007855,BAHA4XSSFREAHIH,1
10007855,BAHA4XSSGRMAHIH,1
10007855,BAHA4XSSHIHACYM,1
10007855,BAHA4XSSHIHACYM2,1
10007855,BAHA4XSSHIHAHSS,1
10007855,BAHA4XSSHIHAPOL,1
10007855,BAHA4XSSHUPS,1
10007855,BAHA4XSSMLLS,1
10007855,BAHA4XSSMLLWEDU,1
10007855,BAHA4XSSPOIAAME,1
10007855,BAHA4XSSPOIAHIH,1
10007855,BAHA4XSSPOIS,1
10007855,BAHA4XSSPOIWFRE,1
10007855,BAHA4XSSPOIWGRM,1
10007855,BAHA4XSSPOIWHSS,1
10007855,BAHA4XSSPOLAPOI,1
10007855,BAHA4XSSPOLASPO,1
10007855,BAHA4XSSPOLS,1
10007855,BAHA4XSSPOYS,1
10007855,BAHA4XSSSCEACYM,1
10007855,BAHA4XSSSCHS,1
10007855,BAHA4XSSSCTS,1
10007855,BAHH3XXTEDTACYM,1
10007855,BAHH3XXXEDTACYM,1
10007855,BAHH4XSSEDTACYM,1
10007855,BAHH4XSSEDTACYM2,1
10007855,BEHE3XXXEGHS,1
10007855,BEHE3XXXEGVS,1
10007855,BEHE3XXXMECS,1
10007855,BEHE4FXFEGHS,1
10007855,BEHE4FXFEGVS,1
10007855,BEHE4FXFFEGS,1
10007855,BEHE4XIIEGHS,1
10007855,BEHE4XIIEGVS,1
10007855,BEHE4XSSEGAS,1
10007855,BEHE4XSSEGBS,1
10007855,BEHE4XSSEGHS,1
10007855,BEHE4XSSEGVS,1
10007855,BEHE4XSSMECYS,1
10007855,BSHA3XXXALIS,1
10007855,BSHA3XXXPPLS,1
10007855,BSHA4XIIALIS,1
10007855,BSHA4XIIPPLS,1
10007855,BSHA4XSSALIS,1
10007855,BSHA4XSSPPLS,1
10007855,BSHB3XXXAFAS,1
10007855,BSHB3XXXEBACS,1
10007855,BSHB3XXXEBGIS,1
10007855,BSHB3XXXEBITS,1
10007855,BSHB3XXXECABS,1
10007855,BSHB3XXXECAFS,1
10007855,BSHB4FXFAFAS,1
10007855,BSHB4FXFAFFS,1
10007855,BSHB4FXFEBACS,1
10007855,BSHB4FXFEBGIS,1
10007855,BSHB4FXFECABS,1
10007855,BSHB4FXFECAFS,1
10007855,BSHB4FXFECRS,1
10007855,BSHB4XIIAFAS,1
10007855,BSHB4XIIAFFS,1
10007855,BSHB4XIIEBGIS,1
10007855,BSHB4XIIEBITS,1
10007855,BSHB4XIIECABS,1
10007855,BSHB4XIIECAFS,1
10007855,BSHB4XIIECRS,1
10007855,BSHB4XSSAFAS,1
10007855,BSHB4XSSAFFS,1
10007855,BSHB4XSSEBACS,1
10007855,BSHB4XSSEBGIS,1
10007855,BSHB4XSSEBITS,1
10007855,BSHB4XSSECABS,1
10007855,BSHB4XSSECAFS,1
10007855,BSHB4XSSECRS,1
10007855,BSHD3XFXSHRDSZ,1
10007855,BSHD3XHXSHMES,1
10007855,BSHD3XHXSHNMS,1
10007855,BSHD3XHXSHRPS,1
10007855,BSHD3XXXEDTAPSYB,1
10007855,BSHD3XXXPPSAPSS,1
10007855,BSHD3XXXSSWS,1
10007855,BSHH4FXFPPSAPSS,1
10007855,BSHH4XSSPPSAPSS,1
10007855,BSHM3BMXSHDAMS,1
10007855,BSHM3BXXSHLDS,1
10007855,BSHS3XXXBIMS,1
10007855,BSHS3XXXCSCS,1
10007855,BSHS3XXXCSFS,1
10007855,BSHS3XXXCSLS,1
10007855,BSHS3XXXMASS,1
10007855,BSHS3XXXMAUS,1
10007855,BSHS3XXXPHTS,1
10007855,BSHS3XXXPHYS,1
10007855,BSHS3XXXPSSS,1
10007855,BSHS4FXFMASS,1
10007855,BSHS4FXFMAUS,1
10007855,BSHS4FXFPHYS,1
10007855,BSHS4FXFPSSS,1
10007855,BSHS4XIIBIMS,1
10007855,BSHS4XIICSFS,1
10007855,BSHS4XIICSFS,1
10007855,BSHS4XIICSLS,1
10007855,BSHS4XIIMASS,1
10007855,BSHS4XIIMAUS,1
10007855,BSHS4XIIPHTS,1
10007855,BSHS4XIIPHYS,1
10007855,BSHS4XRABIMS,1
10007855,BSHS4XSSBIMS,1
10007855,BSHS4XSSCSCS,1
10007855,BSHS4XSSCSFS,1
10007855,BSHS4XSSCSLS,1
10007855,BSHS4XSSMASS,1
10007855,BSHS4XSSMAUS,1
10007855,BSHS4XSSPHYS,1
10007855,LLHB2XXXLANS,1
10007855,LLHB3XXXLABS,1
10007855,LLHB3XXXLAWS,1
10007855,LLHB4FXFLALS,1
10007855,LLHB4FXFLALWSSX,1
10007855,MEHE4XX4EGAS,1
10007855,MEHE4XX4EGHS,1
10007855,MEHE5SINEGAS,1
10007855,MEHE5SINEGBS,1
10007855,MEHE5SINEGHS,1
10007855,MEHE5SINMECS,1
10007855,MEHE5XS5EGAS,1
10007855,MEHE5XS5EGBS,1
10007855,MEHE5XS5EGHS,1
10007855,MEHE5XS5MECS,1
10007855,MEHS4XX4CSPS,1
10007855,MEHS5SINCSPS,1
10007855,MEHS5XS5CSPS,1
10007855,MFHS4XX4PHTS,1
10007855,MFHS4XX4PHYS,1
10007855,MFHS5SINPHTS,1
10007855,MFHS5SINPHYS,1
10007855,MFHS5XS5PHYS,1
10007855,MIHS5SINCSCS,1
10007855,MIHS5XS5CSCS,1
10007856,BA_064W,1
10007856,BA_1FRL,1
10007856,BA_22LR,1
10007856,BA_234W,1
10007856,BA_27LF,1
10007856,BA_34PW,1
10007856,BA_37LF,1
10007856,BA_42WL,1
10007856,BA_FQ73,1
10007856,BA_GQ15,1
10007856,BA_GR11,1
10007856,BA_GV11,1
10007856,BA_GW14,1
10007856,BA_GW16,1
10007856,BA_P3W4,1
10007856,BA_QR31,1
10007856,BA_QW34,1
10007856,BA_QW52,1
10007856,BA_R120,1
10007856,BA_R401,1
10007856,BA_R990,1
10007856,BA_RR12,1
10007856,BA_RR14,1
10007856,BA_RR24,1
10007856,BA_RR31,1
10007856,BA_RR32,1
10007856,BA_RR43,1
10007856,BA_RV21,1
10007856,BA_RW14,1
10007856,BA_RW16,1
10007856,BA_RW44,1
10007856,BA_W400,1
10007856,BA_W402,1
10007856,BA_W40F,1
10007856,BA_W470,1
10007856,BA_W841,1
10007856,BA_WQ44,1
10007856,BA_WR81,1
10007856,BA_WV41,1
10007856,BA_WW48,1
10007856,BA_WW64,1
10007856,BA_WX43,1
10007856,BENG_132A,1
10007856,BENG_132B,1
10007856,BENG_179G,1
10007856,BENG_179H,1
10007856,BENG_G600,1
10007856,BSC_13GG,1
10007856,BSC_4D12,1
10007856,BSC_53C8,1
10007856,BSC_7G73,1
10007856,BSC_7G74,1
10007856,BSC_A1C6,1
10007856,BSC_C120,1
10007856,BSC_C122,1
10007856,BSC_C12F,1
10007856,BSC_C164,1
10007856,BSC_C166,1
10007856,BSC_C16F,1
10007856,BSC_C180,1
10007856,BSC_C181,1
10007856,BSC_C183,1
10007856,BSC_C184,1
10007856,BSC_C194,1
10007856,BSC_C195,1
10007856,BSC_C200,1
10007856,BSC_C202,1
10007856,BSC_C300,1
10007856,BSC_C301,1
10007856,BSC_C302,1
10007856,BSC_C500,1
10007856,BSC_C502,1
10007856,BSC_C800,1
10007856,BSC_C802,1
10007856,BSC_C803,1
10007856,BSC_C80F,1
10007856,BSC_C843,1
10007856,BSC_CM89,1
10007856,BSC_CX80,1
10007856,BSC_D306,1
10007856,BSC_D307,1
10007856,BSC_D322,1
10007856,BSC_D323,1
10007856,BSC_D334,1
10007856,BSC_D335,1
10007856,BSC_D401,1
10007856,BSC_D4D3,1
10007856,BSC_D4N2,1
10007856,BSC_D906,1
10007856,BSC_D907,1
10007856,BSC_F300,1
10007856,BSC_F301,1
10007856,BSC_F304,1
10007856,BSC_F340,1
10007856,BSC_F364,1
10007856,BSC_F510,1
10007856,BSC_F512,1
10007856,BSC_F640,1
10007856,BSC_F642,1
10007856,BSC_F643,1
10007856,BSC_F64F,1
10007856,BSC_F800,1
10007856,BSC_F801,1
10007856,BSC_F802,1
10007856,BSC_F803,1
10007856,BSC_F80F,1
10007856,BSC_F840,1
10007856,BSC_F845,1
10007856,BSC_F846,1
10007856,BSC_F84F,1
10007856,BSC_F8X3,1
10007856,BSC_FC71,1
10007856,BSC_FC72,1
10007856,BSC_FG31,1
10007856,BSC_FG34,1
10007856,BSC_FG81,1
10007856,BSC_FG84,1
10007856,BSC_FH56,1
10007856,BSC_FL71,1
10007856,BSC_FN71,1
10007856,BSC_G100,1
10007856,BSC_G10F,1
10007856,BSC_G10N,1
10007856,BSC_G130,1
10007856,BSC_G1N3,1
10007856,BSC_G1NF,1
10007856,BSC_G1X3,1
10007856,BSC_G400,1
10007856,BSC_G401,1
10007856,BSC_G406,1
10007856,BSC_G40F,1
10007856,BSC_G450,1
10007856,BSC_G451,1
10007856,BSC_GG14,1
10007856,BSC_GG47,1
10007856,BSC_GG4R,1
10007856,BSC_GGC3,1
10007856,BSC_GH76,1
10007856,BSC_GH7P,1
10007856,BSC_GL91,1
10007856,BSC_GN11,1
10007856,BSC_GN94,1
10007856,BSC_GX13,1
10007856,BSC_H21Y,1
10007856,BSC_H602,1
10007856,BSC_H603,1
10007856,BSC_H60F,1
10007856,BSC_LC38,1
10007856,BSC_N1FW,1
10007856,BSC_N310,1
10007856,BSC_N31F,1
10007856,BSC_N400,1
10007856,BSC_N40F,1
10007856,BSC_N4L1,1
10007856,BSC_N4N1,1
10007856,BSC_N800,1
10007856,BSC_N80F,1
10007856,BSC_N870,1
10007856,BSC_N8N5,1
10007856,BSC_NC18,1
10007856,BSC_NC58,1
10007856,BSC_NG34,1
10007856,BSC_NR11,1
10007856,BSC_NR12,1
10007856,BSC_NR44,1
10007856,BSC_NR59,1
10007856,BSC_NR84,1
10007856,BSC_RN44,1
10007856,BSC_WF7F,1
10007856,LLB_MN14,1
10007856,LLB_RM11,1
10007856,LLB_RM21,1
10007856,MAG_D404,1
10007856,MAG_D4D4,1
10007856,MBIOL_C169,1
10007856,MBIOL_C309,1
10007856,MBIOL_C509,1
10007856,MCOMP_G409,1
10007856,MCOMP_G419,1
10007856,MENG_132C,1
10007856,MENG_132D,1
10007856,MENG_168F,1
10007856,MENG_G601,1
10007856,MMATH_F341,1
10007856,MMATH_G103,1
10007856,MPHYS_F303,1
10007856,MPHYS_F305,1
10007856,MPHYS_F366,1
10007856,MPHYS_F511,1
10007857,BN_ADTN,1
10007857,BN_ADTNDL,1
10007857,BN_CHN,1
10007857,BN_CHNDL,1
10007857,BN_LDN,1
10007857,BSC_PH,1
10007857,BSC_PHF,1
10007858,KIS-LAWABU,1
10007858,KIS-LAWAPUS,1
10007858,KIS-LLPRSH,1
10014001,IDHTSGLEU-Y,1
10014001,WATNSGLEU-Y,1
10014001,WCDNSGLEU-Y,1
10080811,BAHEIHBX,1
10080811,BAHEIHBXF,1
10080811,BSHAATPX,1
10080811,BSHAATPXF,1
10080811,BSHABVSV,1
10080811,BSHABVSX,1
10080811,BSHABVSXF,1
10080811,BSHACTPX,1
10080811,BSHACTPXF,1
10080811,BSHEEBWX,1
10080811,BSHEEBWXF,1
10080811,BSHEEPRX,1
10080811,BSHEEPRXF,1
10080811,BSHEESXXF,1
10080811,BSHERPRX,1
10080811,BSHERPRXF,1
10080811,BSHSSENX,1
10080811,BSHSSENXF,1
10080811,BSHSSESX,1
10080811,BSHSSESXF,1
10080811,MSIEESXX,1